Scan,17NAVY25_10_plasma.mzML,15NAVY03_19_plasma.mzML,15NAVY02_20_plasma.mzML,16NAVY13_13_plasma.mzML,16NAVY13_16_plasma.mzML,18NAVY32_12_plasma.mzML,15NAVY02_11_plasma.mzML,17NAVY18_13_plasma.mzML,410_Plasma.mzML,332_Plasma.mzML,17NAVY19_4_plasma.mzML,374_Plasma.mzML,17NAVY24_2_plasma.mzML,16NAVY15_8_plasma.mzML,384_Plasma.mzML,18NAVY32_15_plasma.mzML,18NAVY32_2_plasma.mzML,404_Plasma.mzML,18NAVY30_1_plasma.mzML,16NAVY04_10_plasma.mzML,485_Plasma.mzML,16NAVY13_10_plasma.mzML,17NAVY18_8_plasma.mzML,17NAVY18_17_plasma.mzML,18NAVY30_11_plasma.mzML,519_Plasma.mzML,16NAVY15_16_plasma.mzML,17NAVY24_10_plasma.mzML,16NAVY13_19_plasma.mzML,18NAVY32_5_plasma.mzML,16NAVY13_4_plasma.mzML,16NAVY15_9_plasma.mzML,340_Plasma.mzML,17NAVY25_5_plasma.mzML,18NAVY27_10_plasma.mzML,18NAVY32_1_plasma.mzML,17NAVY19_9_plasma.mzML,16NAVY04_11_plasma.mzML,17NAVY18_5_plasma.mzML,15NAVY02_9_plasma.mzML,16NAVY09_11_plasma.mzML,16NAVY09_20_plasma.mzML,15NAVY03_14_plasma.mzML,392_Plasma.mzML,17NAVY18_14_plasma.mzML,18NAVY30_15_plasma.mzML,15NAVY03_1_plasma.mzML,16NAVY13_8_plasma.mzML,16NAVY09_9_plasma.mzML,17NAVY19_3_plasma.mzML,18NAVY30_13_plasma.mzML,17NAVY25_1_plasma.mzML,344_Plasma.mzML,15NAVY02_8_plasma.mzML,406_Plasma.mzML,15NAVY03_16_plasma.mzML,15NAVY02_16_plasma.mzML,15NAVY02_4_plasma.mzML,16NAVY05_3_plasma.mzML,17NAVY24_14_plasma.mzML,16NAVY05_19_plasma.mzML,18NAVY32_11_plasma.mzML,15NAVY02_2_plasma.mzML,473_Plasma.mzML,16NAVY09_12_plasma.mzML,426_Plasma.mzML,18NAVY27_14_plasma.mzML,422_Plasma.mzML,16NAVY15_14_plasma.mzML,380_Plasma.mzML,18NAVY27_19_plasma.mzML,17NAVY24_13_plasma.mzML,342_Plasma.mzML,17NAVY24_19_plasma.mzML,17NAVY25_7_plasma.mzML,479_Plasma.mzML,517_Plasma.mzML,18NAVY30_18_plasma.mzML,16NAVY15_6_plasma.mzML,17NAVY25_3_plasma.mzML,18NAVY27_1_plasma.mzML,16NAVY05_12_plasma.mzML,15NAVY02_19_plasma.mzML,15NAVY02_17_plasma.mzML,18NAVY30_14_plasma.mzML,18NAVY27_4_plasma.mzML,15NAVY03_18_plasma.mzML,18NAVY30_2_plasma.mzML,16NAVY05_9_plasma.mzML,368_Plasma_20191118051546.mzML,360_Plasma_20191118041830.mzML,16NAVY04_15_plasma.mzML,416_Plasma.mzML,17NAVY24_17_plasma.mzML,17NAVY24_16_plasma.mzML,17NAVY24_6_plasma.mzML,18NAVY27_5_plasma.mzML,18NAVY30_7_plasma.mzML,16NAVY15_18_plasma.mzML,18NAVY30_6_plasma.mzML,18NAVY27_20_plasma.mzML,16NAVY04_12_plasma.mzML,15NAVY02_14_plasma.mzML,17NAVY24_20_plasma.mzML,17NAVY19_6_plasma.mzML,17NAVY24_4_plasma.mzML,17NAVY18_2_plasma.mzML,16NAVY04_17_plasma.mzML,16NAVY05_4_plasma.mzML,15NAVY03_20_plasma.mzML,18NAVY32_6_plasma.mzML,16NAVY13_7_plasma.mzML,434_Plasma.mzML,18NAVY30_10_plasma.mzML,16NAVY05_2_plasma.mzML,502_Plasma.mzML,16NAVY15_10_plasma.mzML,17NAVY18_7_plasma.mzML,16NAVY15_11_plasma.mzML,330_Plasma.mzML,16NAVY05_7_plasma.mzML,16NAVY13_6_plasma.mzML,16NAVY04_3_plasma.mzML,16NAVY09_15_plasma.mzML,16NAVY05_11_plasma.mzML,17NAVY24_5_plasma.mzML,16NAVY13_2_plasma.mzML,15NAVY02_7_plasma.mzML,16NAVY05_5_plasma.mzML,504_Plasma.mzML,15NAVY03_9_plasma.mzML,17NAVY18_6_plasma.mzML,17NAVY24_9_plasma.mzML,18NAVY32_4_plasma.mzML,16NAVY05_10_plasma.mzML,16NAVY04_16_plasma.mzML,16NAVY04_13_plasma.mzML,17NAVY24_18_plasma.mzML,18NAVY27_7_plasma.mzML,15NAVY03_4_plasma.mzML,17NAVY24_12_plasma.mzML,16NAVY15_15_plasma.mzML,18NAVY27_11_plasma.mzML,18NAVY30_12_plasma.mzML,16NAVY09_3_plasma.mzML,17NAVY19_1_plasma.mzML,18NAVY32_16_plasma.mzML,16NAVY15_7_plasma.mzML,16NAVY09_8_plasma.mzML,18NAVY32_14_plasma.mzML,15NAVY02_12_plasma.mzML,388_Plasma.mzML,408_Plasma_20191118055604.mzML,16NAVY05_18_plasma.mzML,15NAVY03_3_plasma.mzML,15NAVY03_13_plasma.mzML,328_Plasma.mzML,17NAVY24_1_plasma.mzML,16NAVY05_17_plasma.mzML,16NAVY09_10_plasma.mzML,15NAVY02_6_plasma.mzML,18NAVY27_18_plasma.mzML,16NAVY15_20_plasma.mzML,15NAVY03_2_plasma.mzML,356_Plasma_20191118035138.mzML,18NAVY32_13_plasma.mzML,16NAVY05_8_plasma.mzML,16NAVY13_9_plasma.mzML,16NAVY05_13_plasma.mzML,498_Plasma.mzML,18NAVY27_8_plasma.mzML,18NAVY30_16_plasma.mzML,17NAVY18_12_plasma.mzML,15NAVY02_1_plasma.mzML,16NAVY15_5_plasma.mzML,376_Plasma.mzML,16NAVY09_18_plasma.mzML,16NAVY04_1_plasma.mzML,18NAVY30_3_plasma.mzML,18NAVY32_7_plasma.mzML,348_Plasma_20191118024056.mzML,16NAVY13_20_plasma.mzML,414_Plasma.mzML,18NAVY27_2_plasma.mzML,511_Plasma.mzML,16NAVY04_9_plasma.mzML,17NAVY18_3_plasma.mzML,15NAVY02_15_plasma.mzML,444_Plasma.mzML,18NAVY27_16_plasma.mzML,16NAVY05_16_plasma.mzML,16NAVY13_15_plasma.mzML,509_Plasma.mzML,16NAVY04_18_plasma.mzML,424_Plasma.mzML,390_Plasma.mzML,17NAVY24_11_plasma.mzML,18NAVY32_10_plasma.mzML,18NAVY27_13_plasma.mzML,16NAVY15_1_plasma.mzML,18NAVY30_8_plasma.mzML,17NAVY18_20_plasma.mzML,15NAVY03_6_plasma.mzML,17NAVY25_9_plasma.mzML,16NAVY13_14_plasma.mzML,18NAVY30_5_plasma.mzML,16NAVY09_19_plasma.mzML,362_Plasma_20191118043156.mzML,17NAVY18_9_plasma.mzML,16NAVY13_11_plasma.mzML,17NAVY19_2_plasma.mzML,16NAVY09_1_plasma.mzML,16NAVY04_20_plasma.mzML,17NAVY18_10_plasma.mzML,436_Plasma.mzML,16NAVY15_17_plasma.mzML,17NAVY24_7_plasma.mzML,15NAVY03_11_plasma.mzML,16NAVY05_6_plasma.mzML,16NAVY13_3_plasma.mzML,386_Plasma_20191118054238.mzML,15NAVY02_13_plasma.mzML,17NAVY19_8_plasma.mzML,17NAVY18_4_plasma.mzML,16NAVY09_14_plasma.mzML,17NAVY25_8_plasma.mzML,16NAVY09_17_plasma.mzML,15NAVY02_18_plasma.mzML,482_Plasma.mzML,396_Plasma.mzML,18NAVY32_20_plasma.mzML,17NAVY25_2_plasma.mzML,15NAVY03_15_plasma.mzML,16NAVY15_13_plasma.mzML,17NAVY19_10_plasma.mzML,334_Plasma.mzML,16NAVY05_20_plasma.mzML,17NAVY24_15_plasma.mzML,16NAVY09_16_plasma.mzML,16NAVY04_6_plasma.mzML,16NAVY13_17_plasma.mzML,17NAVY18_19_plasma.mzML,336_Plasma.mzML,515_Plasma.mzML,15NAVY03_10_plasma.mzML,16NAVY04_2_plasma.mzML,16NAVY13_18_plasma.mzML,17NAVY25_4_plasma.mzML,18NAVY32_17_plasma.mzML,16NAVY15_4_plasma.mzML,398_Plasma.mzML,16NAVY05_14_plasma.mzML,16NAVY04_4_plasma.mzML,16NAVY15_19_plasma.mzML,18NAVY32_19_plasma.mzML,16NAVY15_2_plasma.mzML,18NAVY27_15_plasma.mzML,16NAVY05_1_plasma.mzML,18NAVY27_3_plasma.mzML,350_Plasma_20191118025422.mzML,402_Plasma.mzML,15NAVY03_8_plasma.mzML,16NAVY04_8_plasma.mzML,17NAVY18_11_plasma.mzML,16NAVY15_3_plasma.mzML,18NAVY27_9_plasma.mzML,18NAVY27_6_plasma.mzML,15NAVY02_3_plasma.mzML,17NAVY19_7_plasma.mzML,352_Plasma_20191118030748.mzML,15NAVY02_5_plasma.mzML,18NAVY30_9_plasma.mzML,16NAVY04_7_plasma.mzML,17NAVY24_8_plasma.mzML,17NAVY19_5_plasma.mzML,18NAVY30_17_plasma.mzML,16NAVY04_19_plasma.mzML,17NAVY18_15_plasma.mzML,18NAVY30_19_plasma.mzML,17NAVY24_3_plasma.mzML,16NAVY04_5_plasma.mzML,420_Plasma.mzML,370_Plasma.mzML,442_Plasma.mzML,17NAVY18_1_plasma.mzML,378_Plasma.mzML,430_Plasma_20191118060930.mzML,18NAVY27_12_plasma.mzML,324_Plasma.mzML,17NAVY18_18_plasma.mzML,18NAVY32_3_plasma.mzML,418_Plasma.mzML,16NAVY09_4_plasma.mzML,16NAVY13_1_plasma.mzML
8820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105298,0,0,0,0,0,0,0,0,0,126725,0,0,0,0,0,120537,0,0,0,0,126201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79028.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56033,107843,305114,186914,0,276215,1046880,114334,170846,0,613406,375396,877450,359702,226628,3094170,270852,0,918693,139297,227664,967156,0,260096,0,633110,1473890,268076,472949,424691,74788.8,158406,274425,672891,261526,268338,380793,107515,125890,301072,223409,277468,306054,0,3284860,165079,289590,210035,0,194938,268703,180519,83916.8,592592,226552,2276210,82552.1,180555,142896,275675,311057,0,244951,204775,587860,0,698130,317030,1207440,249836,1539670,679714,131337,473075,441903,0,3890630,626136,161914,291228,278943,371752,185035,0,1536540,305159,0,395379,218676,116120,902503,0,0,1461970,0,311959,79921.9,248057,147933,294072,662193,420614,864619,175416,613749,0,451153,272541,0,131331,223912,0,0,2489310,372515,223609,1288860,126500,341287,127309,1157010,0,981698,285273,0,118526,411260,203361,113689,390079,778776,244138,452072,0,0,111566,219815,120779,275032,456050,0,239148,285660,336207,0,167449,214153,0,158285,131979,205302,1162160,553622,888116,0,217240,99999.9,3434190,188184,431326,321060,235619,670942,211652,0,0,193148,204941,0,281729,735547,819610,582129,280653,172660,400682,6403820,203210,174649,245014,180664,580523,225929,1031210,573711,2617030,186579,147227,0,694817,313788,395547,408230,1180750,0,1769100,853835,528230,326107,268057,235250,511304,188732,204550,0,455984,1212610,0,593326,298878,0,3051960,175023,0,158820,1616990,125303,0,201430,244763,173149,681565,186191,113338,267780,231429,250130,0,0,0,1600640,190710,297219,324054,0,131261,773536,0,204182,413426,194390,236707,256050,846995,0,143232,605604,163201,310827,123522,130212,874409,0,559525,265119,160060,224263,0,227022,201528,665377,585462,0,0,148587,0,158246,1287350,0,0,1740900,0,321244,160616,423258,193398,238307,119090,0,538338,199665,0,1463830,1305520,680975,184391,727744,17077950,0,1891200,294379,270636,1040900,0,117723
111727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75796.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47687.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012410,0,775384,0,0,0,0,0,0,0,0
1420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75012,0,0,0,0,0,0,0,0,627004,427084,0,659940,0,0,742274,0,0,0,0,0,767895,0,0,0,0,756586,0,0,0,0,0,0,645063,0,0,0,0,0,0,0,0,0,0,635738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539831,0,799145,0,828705,0,851011,0,0,519398,0,0,917032,0,0,0,0,0,0,0,0,0,0,0,0,0,693956,0,0,628021,219175,0,0,0,863439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597920,0,0,0,1368300,0,0,0,0,0,0,0,0,0,885534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573320,0,0,0,0,0,0,0,728685,0,0,0,0,1600620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571267,0,0,0,659344,0,0,0,765493,0,696940,0,0,0,0,0,0,0,0,0,0,0,0,501197,0,0,0,0,0,0,770900,0,0,0,0,0,0,185709,0,0,0,0,0,0,0,517978,0,0,0,0,0,741702,0,0,0,0,0,0,793699,0,0,0,0,0,0,0,534074,0,0,0,0,0,0,0,0,550488,0,308747,0,0,0,0,0,0,0,1539580,0,0,0,0,0,0,0,0,0,0,0,967129,852364,783711,0,0,0,0,557711,0,0,1051200,0,0
249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78818.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70439.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61217,0,0,0,0,0,0,0,0,0,0,0,0,70358,0,0,0,0,0,0
427,407495,283383,707892,172513,534642,472624,773190,268019,0,0,404661,0,817428,443771,0,0,379266,0,1124717,784272,0,640805,671720,735075,120005,0,537107,467900,486862,473392,556591,410550,0,149049,893754,376525,149240,747039,544801,283789,744150,601251,120592,0,577837,479921,460245,525436,507053,154660,1190324,943720,0,260317,0,823028,557511,373914,799707,972203,982264,436818,746995,0,444082,0,1306156,0,587687,0,952692,1118204,0,971324,540032,0,0,1109592,531492.8,769383,669956,599320,547370,0,765248,797150,298515,401144,595852,0,0,654654,0,737867,839120,398566,702824,982106,548251,941819,1025180,1151155,641059,888911,434846,1406585,442509,0,736389,773180,0,549291,0,1076258,609449,0,394150,378496,572366,0,0,528780,855568,754273,151070,857488,234020,613673,738644,0,388225,854436,1257217,397690,0,712876,714076,876612,662483,317718,1463915.2,410099,993480,1101039,0,408100,432876,737654,157286,457318,417409,0,0,778248,724890,894342,0,2358241,829964,423901,696966,657480,795776,677058,0,356276,675503,522006,559030,0,1034264,319976,861172,177361,258335,0,0,652358,994443,0,0,111376,0,1132411,0,839905,447218,894458,0,460344,650860,770466,0,848330,0,0,258840,360937,1054182,412459,217172,178333,1120334,623487,147236,540048,621856,0,592240,495601,614306,0,317973,356552,0,660324,986391,719613,302748,537950,0,464072,0,552279,584717,960075,437771,382465,0,0,414154,1074772,759975,114745,174097,0,975139,202395,581928,118605,550688,653150,0,0,793876,694055,657048.5,1231104,379639,705300,0,154446,175133,442907,406677,651763,1021173,929102,1021500,0,0,924046,292362,352873,746731,347101,839795,882839,723312,0,616531,926346,925871,898475,413537,358902,152568,627691,520012,1086370,178764,0,0,0,780695,0,0,841702,0,0,443489,0,382200,807769
179472,0,0,0,425060,0,2983670,0,0,0,0,0,0,3160990,0,0,1473810,6031920,0,0,0,0,606559,0,0,0,0,0,3795680,196125,2512010,0,0,0,0,0,3097350,0,0,0,0,0,0,0,0,0,0,0,473869,0,0,0,0,0,0,0,0,0,0,0,3068650,843428,1645010,0,0,0,844828,0,0,0,0,0,2945310,0,3101970,0,0,0,0,0,0,0,647942,0,0,0,0,0,0,0,0,0,0,0,5597940,2611260,2248240,0,0,0,0,0,0,0,2549210,0,1184340,0,0,403195,0,3669660,516374,0,0,494001,0,0,0,0,0,421049,340064,0,0,393999,1790280,426241,0,0,0,0,0,909483,3549670,682663,0,0,2305360,0,0,3447030,0,0,0,0,0,1348780,0,0,1643280,0,0,0,1119310,0,0,0,1587720,684184,0,0,0,0,0,0,1778180,762686,393317,599294,0,0,0,0,0,0,682344,0,0,0,3609810,0,324236,0,0,0,0,0,0,1888110,0,549140,183298,0,0,0,651488,3078890,2019640,0,0,0,0,0,0,0,0,0,0,0,424963,0,0,0,0,0,0,2754130,0,0,699296,0,0,0,0,0,0,0,0,0,0,2078650,0,0,0,0,0,953846,797633,0,0,375567,0,0,0,0,0,295891,0,2972070,0,1428970,818531,0,0,2072030,0,0,604154,0,0,0,0,0,0,0,0,0,0,0,2690230,0,0,0,3210990,0,0,0,0,0,2223470,0,0,0,0,0,0,0,0,0,0,3864660,0,0,555324
86440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378956,0,0,0,0
32400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322546,0,0,0,0,0,0,0,681846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820265,0,0,0,0,0,1124610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120117,3348340,232555,121752,200831,176124,212102,356161,112249,1213890,1607120,397294,2141090,2759710,601018,3839870,1120520,105356,2559820,136272,301993,3653480,87130.5,167732,95401.3,2252830,4690440,185616,3057420,98801,367838,269170,177860,821007,564393,781050,464859,105374,236839,332462,313187,150776,206346,134392,2571600,142274,2085120,278174,220135,223370,151176,1254320,2733590,1706380,199208,2634990,124603,212672,202635,153586,262662,267636,103338,212859,2254260,0,2430600,727194,2154200,145346,2891640,1278460,602336,2793880,2295190,522652,3973680,577619,134364,116857,467372,2587550,107692,167050,623326,106882,0,124338,1835460,154167,1087150,1318850,114700,2210850,3048270,1995220,2650580,439636,596096,96000.1,125086,294425,184139,285777,4261060,217866,131197,84021.2,407241,137586,0,494350,961154,2777960,2242330,211046,2478740,255736,310252,245896,1632010,257948,118005,337581,224239,110352,107657,209920,22355622,244058,4117160,271499,235893,416401,93724.4,405002,896338,1083243,483222,2267180,266864,381268,649567.2,2933260,1261600,146502,99998.7,169213,145012,352402,208067,400368,1028040,706368,83147.5,1547890,120095,1798160,238032,94598.3,110275,163848,210210,1041020,801851,762817,247474,147819,95600,382119,2799010,235474,1922120,260554,116730,183092,2992650,197499,182147,385367,123028,1244770,218000,2402860,695815,2908720,241404,275873,404511,2201440,2543100,349663,238651,3035960,274258,915016,2371140,3102010,199440,384178,614123,177341,179477,105918,284975,124028,382616,288036,1098620,147881,132245,230463,329883,162590,9906380,2812060,571576,257666,278533,111054,182349,1730850,229227,437483,381548,0,4057990,0,0,792583,2497300,318908,2685730,562493,400830,146962,903392,1510360,741289,223400,286111,240829,359227,811248,899861,129846,163661,349662,2903640,246120,236237,2680980,195827,234534,170905,163056,97034.7,335482,212379,1951780,1638220,2946150,219915,133209,254639,117637,2178380,2593300,138749,168144,814881,460295,557744,188511,6253340,228433,2314820,125950,91501,667570,3303650,626968,2255840,2312710,3166430,326163,1852260,1831420,1121750,1327290,117683,525470,3067240,130801,227565
