Scan,Urine_NGS055_FragPos.mzML,Urine_NGS097_FragPos.mzML,11129_NT1D012_JJK_Ur.mzML,Urine_NGS025_FragPos.mzML,11129_NH034_JJK_Ur.mzML,Urine_NGS026_FragPos.mzML,Urine_87_Top10_posneg.mzML,11129_NT1D027_JJK_Ur.mzML,Urine_StrokeDrugs_28_T10_POS.mzML,Urine_20_Top10_posneg.mzML,Urine_NGS015_FragPos.mzML,Urine_23_Top10_posneg.mzML,11129_NT1D020_JJK_Ur.mzML,Urine_StrokeDrugs_52_T10_POS.mzML,Urine_NGS105_FragPos.mzML,Urine_StrokeDrugs_80_T10_POS.mzML,11129_OT1D001_JJK_Ur.mzML,Urine_NGS027_FragPos.mzML,Urine_NGS051_FragPos.mzML,Urine_NGS131_FragPos.mzML,11129_NT1D013_JJK_Ur.mzML,11129_NH027_JJK_Ur.mzML,11129_NH020_JJK_Ur.mzML,Urine_StrokeDrugs_53_T10_NEG.mzML,Urine_66_Top10_posneg.mzML,Urine_NGS143_FragPos.mzML,11129_NT1D007_JJK_Ur.mzML,Urine_NGS130_FragPos.mzML,Urine_StrokeDrugs_52_T10_NEG.mzML,11129_NH025_JJK_Ur.mzML,Urine_NGS102_FragPos.mzML,11129_OH022_JJK_Ur.mzML,Urine_NGS085_FragPos.mzML,11129_OH023_JJK_Ur.mzML,Urine_74_Top10_posneg.mzML,11129_OT1D003_JJK_Ur.mzML,11129_NH013_JJK_Ur.mzML,Urine_NGS023_FragPos.mzML,Urine_NGS084_FragPos.mzML,11129_NH004_JJK_Ur.mzML,11129_NH019_JJK_Ur.mzML,11129_NH003_JJK_Ur.mzML,11129_OH004_JJK_Ur.mzML,Urine_19_Top10_posneg.mzML,Urine_NGS063_FragPos.mzML,Urine_NGS089_FragPos.mzML,Urine_NGS101_FragPos.mzML,Urine_88_Top10_posneg.mzML,Urine_NGS005_FragPos.mzML,Urine_NGS062_FragPos.mzML,11129_OH017_JJK_Ur.mzML,Urine_StrokeDrugs_02_T10_POS.mzML,Urine_61_Top10_posneg.mzML,11129_OT1D018_JJK_Ur.mzML,Urine_StrokeDrugs_105_T10_POS.mzML,Urine_StrokeDrugs_57_T10_NEG.mzML,Urine_StrokeDrugs_03_T10_NEG.mzML,Urine_NGS011_FragPos.mzML,11129_NT1D010_JJK_Ur.mzML,Urine_NGS004_FragPos.mzML,Urine_NGS082_FragPos.mzML,11129_NH031_JJK_Ur.mzML,Urine_NGS104_FragPos.mzML,Urine_StrokeDrugs_93_T10_POS.mzML,11129_OH014_JJK_Ur.mzML,Urine_StrokeDrugs_85_T10_NEG.mzML,Urine_StrokeDrugs_93_T10_NEG.mzML,Urine_StrokeDrugs_58_T10_POS.mzML,Urine_NGS132_FragPos.mzML,Urine_StrokeDrugs_03_T10_POS.mzML,Urine_StrokeDrugs_85_T10_POS.mzML,11129_OH005_JJK_Ur.mzML,11129_NH022_JJK_Ur.mzML,Urine_NGS135_FragPos.mzML,Urine_NGS128_FragPos.mzML,11129_NT1D001_JJK_Ur.mzML,Urine_22_Top10_posneg.mzML,Urine_StrokeDrugs_105_T10_NEG.mzML,Urine_StrokeDrugs_38_T10_POS.mzML,Urine_NGS129_FragPos.mzML,Urine_14_Top10_posneg.mzML,Urine_37_Top10_posneg.mzML,Urine_NGS019_FragPos.mzML,Urine_StrokeDrugs_18_T10_POS.mzML,Urine_NGS126_FragPos.mzML,Urine_NGS030_FragPos.mzML,11129_OH018_JJK_Ur.mzML,11129_NT1D015_JJK_Ur.mzML,Urine_NGS079_FragPos.mzML,Urine_StrokeDrugs_18_T10_NEG.mzML,11129_NT1D017_JJK_Ur.mzML,Urine_84_Top10_posneg.mzML,11129_OH011_JJK_Ur.mzML,11129_NH030_JJK_Ur.mzML,11129_NH029_JJK_Ur.mzML,Urine_NGS016_FragPos.mzML,11129_NH012_JJK_Ur.mzML,Urine_NGS081_FragPos.mzML,Urine_95_Top10_posneg.mzML,Urine_90_Top10_posneg.mzML,11129_NT1D003_JJK_Ur.mzML,Urine_StrokeDrugs_58_T10_NEG.mzML,11129_NH026_JJK_Ur.mzML,Urine_StrokeDrugs_02_T10_NEG.mzML,Urine_StrokeDrugs_53_T10_POS.mzML,Urine_NGS037_FragPos.mzML,Urine_76_Top10_posneg.mzML,11129_OT1D014_JJK_Ur.mzML,Urine_StrokeDrugs_80_T10_NEG.mzML,11129_NH002_JJK_Ur.mzML,Urine_NGS098_FragPos.mzML,Urine_NGS071_FragPos.mzML,11129_NT1D016_JJK_Ur.mzML,11129_OT1D009_JJK_Ur.mzML,Urine_NGS074_FragPos.mzML,Urine_StrokeDrugs_28_T10_NEG.mzML,11129_NH028_JJK_Ur.mzML,11129_NH001_JJK_Ur.mzML,Urine_NGS046_FragPos.mzML,11129_NT1D019_JJK_Ur.mzML,11129_OH010_JJK_Ur.mzML,11129_NT1D028_JJK_Ur.mzML,11129_OT1D024_JJK_Ur.mzML,Urine_NGS031_FragPos.mzML,Urine_NGS059_FragPos.mzML,Urine_StrokeDrugs_57_T10_POS.mzML,11129_OT1D016_JJK_Ur.mzML,Urine_NGS133_FragPos.mzML,Urine_StrokeDrugs_38_T10_NEG.mzML,11129_NH015_JJK_Ur.mzML,Urine_NGS077_FragPos.mzML,Urine_NGS114_FragPos.mzML,11129_OH016_JJK_Ur.mzML,11129_NT1D033_JJK_Ur.mzML,11129_NH021_JJK_Ur.mzML,11129_NH033_JJK_Ur.mzML,Urine_NGS013_FragPos.mzML
40461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1954290,0,0,0,0,0,0,0,389534,0,0,1904010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1323040,0,0,0,0,0,0,0,0,0,0,1034010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1893440,0,0,0
5554,35458281,0,0,28559200,0,785740,0,0,0,0,9724982,0,0,0,6022977,0,0,7243284,534128,1531966,0,0,0,0,0,0,0,14457721,0,0,4447665,0,12656875,0,0,0,0,5595080,12794936,0,0,0,0,0,4408202,7100185,494913,0,14668269,0,0,0,0,0,0,0,0,528331,0,12327688,489621,0,0,0,0,0,0,0,0,0,0,0,0,9461765,0,0,0,0,0,8705557,0,0,565178,0,359114,688574,0,0,584793,0,0,0,0,0,0,11631756,0,498848,0,0,0,0,0,0,0,0,0,0,0,0,0,8650380,0,0,11632800,0,0,0,341193,0,0,0,0,11720430,0,0,0,7400038,0,0,479567,340919,0,0,0,0,811975
39562,590648,0,2999680,0,4776792,0,0,0,0,0,0,0,0,0,0,0,4736360,0,0,0,0,2421650,1519420,0,0,0,0,0,0,3737530,0,2181480,0,0,0,1567120,0,0,0,0,2559330,0,0,0,0,0,0,0,0,0,0,0,0,685139,0,0,0,0,0,0,534285,1495140,0,0,4981893,0,0,0,0,0,0,0,0,0,656627,0,0,0,0,0,0,0,0,0,0,0,1138870,0,0,0,0,0,0,801779,3340672,0,2455160,0,0,0,1899410,0,5153820,0,0,0,0,3305230,0,16901300,0,0,0,0,0,0,2512270,7122303,0,1742850,10247800,0,0,0,0,0,0,0,0,2955650,0,0,1074950,0,0,0,521571
19985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764408,0,2622840,0,0,0,0,0,0,0,0,0,0,0,1119600,0,0,0,0,0,0,0,0,0,0,0,0,0,1225480,0,0,0,0,0,0,638746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909148,0,0,0,0,0,0,0,0,0,0,0,0,3386080,0,0,0,0,0,0,0,0,4092660,0,0,1080620
16634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2819783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12266,3266122000,1948315000,0,2174020000,0,1078332000,0,0,0,0,0,0,0,0,1014380000,0,0,188733000,511032000,1143795000,0,0,0,0,0,2103283000,0,2330904000,0,0,386151000,0,1533053000,0,0,0,0,0,2174877000,0,0,0,0,0,1758898000,1599619000,253471000,0,191913000,1149677000,0,0,0,0,0,0,0,335567000,0,2298646000,1066940000,0,0,0,0,0,0,0,0,0,0,0,0,214390000,1255030000,0,0,0,0,2325150000,0,0,408748000,0,343319000,0,0,0,435046000,0,0,0,0,0,0,455369000,0,1288815000,0,0,0,0,0,0,0,644306000,0,0,0,0,1830768000,0,0,0,1003621000,0,0,0,414646000,0,0,0,0,3835607000,0,0,0,161472000,0,0,2135358000,1179067000,0,0,0,0,421596000
38916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2867100,0,0,0,1694680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22585,0,0,1021760,0,0,0,0,961186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625750,0,0,0,1126640,0,0,0,0,0,0,0,0,1611410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5337900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2931150,0,0,0,0,0,0,0,0,0,1822980,0,0,0,0,0,0,0,0,3658690,0
31152,13112090,0,0,2335600,0,752787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1021820,2431240,0,0,0,0,0,0,0,0,0,0,0,0,967878,1241310,0,0,0,0,982593,0,0,0,0,21493300,696563,0,0,560858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1354620,0,0,0,0,0,0,0,645108,0,0,0,0,0
29841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920240,0,0,0,0,0,0,0,1066110,0,0,0,0,0,0,0,0,0,2009880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1717280,0,0,0,0,550048,0,0,0,0,0,0,0,0,0,0
10781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186050,0,135173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97060.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3390240,0,0,0,0,0,0,0,0,0,0,0,0,0,2314170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2587340,0,0,0,0,0,0,0,3182630,0,0,0,0,0,0,0,0,0,0,0,0,0,2435000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3598510,0,0,0,0,0,0,0,0,0,0,0,0,0,3236680,0,0
44399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46295600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7708740,0
37095,0,0,1491710,0,1201150,0,0,1865480,0,0,0,0,1499140,0,0,0,0,0,0,0,0,887810,819327,0,0,0,0,0,0,0,0,593290,0,0,0,515482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1816910,0,0,521132,0,0,0,0,1182110,0,0,689108,0,0,0,0,0,0,0,0,0,755733,0,0,0,802351,0,0,0,0,0,0,0,0,0,0,0,1796100,0,0,0,0,341308,0,0,0,753049,0,0,0,1172380,0,0,0,0,0,0,2907430,0,0,0,0,1777450,0,0,0,0,0,0,0,0,1934080,0,0,0,0,1700780,0,0,781124,0,0,669431,0,0,0,0
7551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13931700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18420600,0,0,0
33890,0,4744370,1186500,0,1730160,0,0,0,0,0,0,0,0,0,0,0,0,0,550098,0,0,3106660,0,0,0,0,1580840,0,0,8867500,0,3456440,0,0,0,16069100,0,534283,0,5705420,0,0,2149930,0,0,0,0,0,0,0,1167110,0,0,0,0,0,0,0,0,0,0,0,0,0,1902800,0,0,0,0,0,0,0,1768020,0,1626520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348752,0,0,0,0,1442430,0,0,0,0,1084400,0,0,0,9381900,0,0,0,3377520,0,0,3081100,1243920,0,3170060,3540870,2332660,4999840,0,732657,0,0,0,0,1034360,0,0,0,0,1643700,9517820,0
49718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667806,0,0,0,0,0,0,0,0,0,0,0,0,671308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,772286,0,0,819689,0,854160,0,0,0,0,0,0,0,0,0,0,0,0,0,879897,0,0,0,0,0,1034900,0,0,0,0,0,0,0,0,0,0,0,0,712691,0,0,0,0,0,472859,696457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2330370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43862,0,760908,0,0,0,603086,0,0,0,0,413324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533138,535242,0,0,0,0,0,2141804,2081027,0,0,0,639480,0,0,0,0,0,0,0,0,0,515370,0,0,0,0,0,0,0,0,0,0,0,0,0,664998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624403,0,0,1356970,0,0,0,0,0,0,0,0,0
37027,839394,853555,0,819378,0,684422,0,0,0,0,548072,0,0,0,478395,0,0,379133,0,672864,0,0,0,0,0,529425,0,0,0,0,783446,0,702339,4248250,0,0,0,373006,620510,0,0,0,0,0,480424,488049,0,0,944282,598426,0,0,0,0,0,0,0,0,0,633921,741007,0,394400,0,0,0,0,0,730920,0,0,0,0,0,1404760,0,0,0,0,785104,0,0,529963,0,628864,0,0,0,593116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652666,0,0,0,0,566863,1214200,0,0,519516,0,0,0,0,0,0,0,0,735713,1248400,0,0,0,0,0,0,330453,0,0,0,11210900,0
33942,0,0,0,0,37732600,0,0,0,0,0,0,0,0,0,0,0,44495200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25539700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27850600,0,0,0,0,48971900,0,0,0,0,0,5278740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86208400,0,0,0,0,0,0,0,1889430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66072500,0,38780300,0,0,42817600,0,0,0,0,0,0,0,0,0,0,47412600,0,0,0
14350,0,0,3745060,0,2575520,0,0,1846330,0,0,0,0,3549260,0,0,0,4720040,0,0,0,7123040,4953620,2103790,0,0,0,3779840,0,0,3018850,0,4576870,0,4000050,0,2236210,2830530,0,0,3104750,0,3163210,4962180,0,0,0,0,0,0,0,5407690,0,0,4999650,0,0,0,0,2689390,0,0,0,0,0,5502520,0,0,0,0,0,0,3869950,2851380,0,0,440823,0,0,0,0,0,0,0,0,0,0,0,3345580,0,0,4904190,0,2469390,4000970,2574170,0,0,0,0,0,1626020,0,4031920,0,0,0,0,3990930,0,1953160,0,0,3546240,3902460,0,0,4749750,3919190,0,2610380,3787330,1865640,2938410,0,0,0,1230780,0,0,833404,0,0,2748310,1647690,4719260,3672790,0
31042,0,0,0,859534,0,929255,0,0,0,0,0,0,0,0,504359,0,0,715567,0,5930673,0,0,0,0,0,0,0,0,0,0,895769,0,0,0,0,0,0,662005,602713,0,0,0,0,0,2304370,0,0,0,677015,446659,0,0,0,0,0,0,0,3066980,0,1102350,0,0,791655,0,0,0,0,0,0,0,0,0,0,382456,990003,0,0,0,0,2497762,0,0,1126810,0,954358,663176,0,0,1011310,0,0,0,0,0,0,370367,0,949821,0,0,0,0,0,0,0,521461,0,0,0,0,0,896862,0,0,459149,0,0,0,605457,0,0,0,0,231399,821450,0,0,721587,0,0,893135,643212,0,0,0,0,0
30629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2672070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504072,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2398530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2624990,0,0,0,0,0,0,0,0,0,0,0,0,0,420473,0,0
11053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465264,0,0,386108,0,0,0,0,0,0,619620,0,0,0,0,0,0,0,0,0,0
22685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93049.4,0,0,0,0,0,86984.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44354,0,0,0,0,0,0,0,0,0,0,0,0,2284530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1181350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1236300,0,0,0,0,0,0,0,0,0,0
22224,0,0,0,0,0,0,0,1513260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1059040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17866,0,0,584622,0,0,0,0,544685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135599,683604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915326,0,0,0,865222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125348,0,0,0,0,99786.8,0,0,102270,0,0,0,0,0,0,0,0,0,107812,161138,114770,105076,0,0,0,0,0,0,0,111983,0,0,0,0,0,0,0,104971,0,0,166192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77943.1,0,0,0,0,0,0,0,0,75560.4,0,0,0,0,0,101118,0,0,0,0,0,0,106186,0,0,0,111832,0,0,120850,123242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12799,0,0,0,0,4134560,0,0,0,0,0,0,0,1018110,0,0,0,0,0,0,0,1078520,640846,0,0,0,0,1103160,0,0,852224,0,0,0,0,0,0,1157530,0,0,0,0,797866,0,0,0,0,0,0,0,0,0,0,0,693756,0,0,0,0,959625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013200,0,1228670,0,0,0,0,0,0,0,475786,0,0,0,0,731046,0,882675,0,0,0,0,0,0,1027480,0,0,938831,0,0,0,0,0,0,812165,0,0,0,0,0,0,984185,648852,0,0
42015,0,0,917953,0,1555080,0,0,1127850,0,0,0,0,715877,0,0,0,497585,0,0,0,1190320,766349,618051,0,0,0,1302470,0,0,726348,0,1329620,0,0,0,1033510,770416,0,0,528857,1550140,0,977548,0,0,0,0,0,0,0,911824,0,0,841328,0,0,0,0,894290,0,0,646068,0,0,1432940,0,0,0,0,0,0,1192910,1275840,0,0,659748,0,0,0,0,0,0,0,0,0,0,1348920,969902,0,0,0,0,1001920,743223,1041540,0,924441,0,0,0,1126460,0,957441,0,0,0,0,796068,0,0,0,0,406677,751440,0,0,982163,0,0,345648,0,502810,816403,0,0,0,814610,0,0,517789,0,0,1667190,881114,965094,796057,0
